-4.400e-05,0.0196
-4.399e-05,0.0202
-4.398e-05,0.0204
-4.397e-05,0.02
-4.396e-05,0.0198
-4.395e-05,0.0196
-4.394e-05,0.02
-4.393e-05,0.019
-4.392e-05,0.019
-4.391e-05,0.0194
-4.390e-05,0.0194
-4.389e-05,0.019
-4.388e-05,0.0186
-4.387e-05,0.0186
-4.386e-05,0.0186
-4.385e-05,0.0186
-4.384e-05,0.0182
-4.383e-05,0.0182
-4.382e-05,0.0178
-4.381e-05,0.0176
-4.380e-05,0.0176
-4.379e-05,0.017
-4.378e-05,0.0164
-4.377e-05,0.0164
-4.376e-05,0.016
-4.375e-05,0.0164
-4.374e-05,0.016
-4.373e-05,0.0166
-4.372e-05,0.0156
-4.371e-05,0.0158
-4.370e-05,0.0152
-4.369e-05,0.0162
-4.368e-05,0.0154
-4.367e-05,0.0152
-4.366e-05,0.0158
-4.365e-05,0.016
-4.364e-05,0.0154
-4.363e-05,0.0154
-4.362e-05,0.0156
-4.361e-05,0.0156
-4.360e-05,0.0156
-4.359e-05,0.0164
-4.358e-05,0.0162
-4.357e-05,0.017
-4.356e-05,0.0168
-4.355e-05,0.0166
-4.354e-05,0.0174
-4.353e-05,0.017
-4.352e-05,0.0174
-4.351e-05,0.0184
-4.350e-05,0.0176
-4.349e-05,0.0174
-4.348e-05,0.0182
-4.347e-05,0.0188
-4.346e-05,0.0196
-4.345e-05,0.0188
-4.344e-05,0.0192
-4.343e-05,0.0192
-4.342e-05,0.0196
-4.341e-05,0.0198
-4.340e-05,0.0196
-4.339e-05,0.0198
-4.338e-05,0.0202
-4.337e-05,0.0192
-4.336e-05,0.02
-4.335e-05,0.0204
-4.334e-05,0.0202
-4.333e-05,0.0198
-4.332e-05,0.0198
-4.331e-05,0.02
-4.330e-05,0.0194
-4.329e-05,0.0206
-4.328e-05,0.0202
-4.327e-05,0.0192
-4.326e-05,0.0198
-4.325e-05,0.0198
-4.324e-05,0.0194
-4.323e-05,0.0186
-4.322e-05,0.0182
-4.321e-05,0.0188
-4.320e-05,0.0184
-4.319e-05,0.018
-4.318e-05,0.0176
-4.317e-05,0.018
-4.316e-05,0.0176
-4.315e-05,0.017
-4.314e-05,0.0168
-4.313e-05,0.0166
-4.312e-05,0.016
-4.311e-05,0.0158
-4.310e-05,0.0164
-4.309e-05,0.0162
-4.308e-05,0.0156
-4.307e-05,0.0156
-4.306e-05,0.0158
-4.305e-05,0.0152
-4.304e-05,0.015
-4.303e-05,0.0154
-4.302e-05,0.0156
-4.301e-05,0.0148
-4.300e-05,0.0152
